日期,NUM1,NUM2,NUM3,NUM4,NUM5
2023/5/25,14,16,18,20,33
2023/5/26,6,7,13,22,29
2023/5/27,1,18,24,25,39
2023/5/29,1,10,14,27,37
2023/5/30,5,12,15,20,21
2023/5/31,5,6,7,34,36
2023/6/1,8,18,25,27,34
2023/6/2,4,8,9,22,37
2023/6/3,3,7,13,23,34
2023/6/5,1,5,16,20,29
2023/6/6,11,18,26,29,37
2023/6/7,3,7,8,11,29
2023/6/8,1,12,15,23,38
2023/6/9,2,13,15,17,29
2023/6/10,1,8,9,19,28
2023/6/12,8,13,19,22,26
2023/6/13,24,29,34,36,37
2023/6/14,1,6,21,32,34
2023/6/15,2,11,15,18,21
2023/6/16,9,12,24,28,39
2023/6/17,2,9,20,29,36
2023/6/19,1,13,33,36,39
2023/6/20,11,25,27,34,37
2023/6/21,2,9,23,30,38
2023/6/22,6,10,33,34,39
2023/6/23,11,13,20,24,30
2023/6/24,7,10,13,14,22
2023/6/26,5,14,15,20,26
2023/6/27,4,12,14,28,39
2023/6/28,5,8,21,32,33
2023/6/29,2,10,14,17,27
2023/6/30,3,11,20,30,36
2023/7/1,7,8,12,22,39
2023/7/3,13,28,33,34,39
2023/7/4,14,26,27,29,35
2023/7/5,5,7,8,25,30
2023/7/6,2,14,17,21,33
2023/7/7,12,16,25,28,30
2023/7/8,1,4,18,24,33
2023/7/10,1,4,15,19,37
2023/7/11,24,25,35,36,38
2023/7/12,1,2,9,10,32
2023/7/13,4,6,10,19,32
2023/7/14,12,14,20,25,37
2023/7/15,8,16,19,21,22
2023/7/17,1,18,22,29,30
2023/7/18,12,15,23,29,38
2023/7/19,2,12,20,22,35
2023/7/20,13,18,20,23,31
2023/7/21,9,26,27,31,39
2023/7/22,4,9,15,24,32
2023/7/24,2,13,31,34,37
2023/7/25,15,18,19,26,32
2023/7/26,6,13,33,37,38
2023/7/27,10,13,18,37,39
2023/7/28,1,7,13,20,26
2023/7/29,15,18,20,30,37
2023/7/31,3,13,19,21,35
2023/8/1,1,3,10,15,30
2023/8/2,3,10,11,25,29
2023/8/3,3,9,12,30,33
2023/8/4,7,16,20,35,38
2023/8/5,4,9,10,15,34
2023/8/7,8,14,29,32,34
2023/8/8,7,10,19,28,29
2023/8/9,3,12,15,30,39
2023/8/10,1,13,14,30,38
2023/8/11,6,23,24,38,39
2023/8/12,8,23,27,31,32
2023/8/14,17,18,26,28,33
2023/8/15,14,23,26,33,37
2023/8/16,2,7,9,19,28
2023/8/17,4,15,18,27,34
2023/8/18,6,14,23,34,38
2023/8/19,9,14,15,23,28
2023/8/21,6,7,24,25,36
2023/8/22,9,11,12,27,36
2023/8/23,2,7,19,23,28
2023/8/24,5,14,23,29,34
2023/8/25,5,11,23,30,32
2023/8/26,6,7,9,24,27
2023/8/28,1,13,17,26,31
2023/8/29,2,4,10,13,37
2023/8/30,13,16,33,35,36
2023/8/31,11,14,19,30,39
2023/9/1,1,17,19,31,34
2023/9/2,11,15,22,25,34
2023/9/4,6,17,18,20,37
2023/9/5,12,16,20,21,34
2023/9/6,4,10,23,28,29
2023/9/7,10,24,27,36,37
2023/9/8,6,8,14,23,31
2023/9/9,11,13,31,35,39
2023/9/11,6,12,31,33,39
2023/9/12,2,16,17,21,31
2023/9/13,3,9,18,21,39
2023/9/14,5,8,10,17,28
2023/9/15,1,9,12,18,20
2023/9/16,4,14,23,25,38
2023/9/18,3,14,21,23,36
2023/9/19,10,24,26,36,39
2023/9/20,6,11,17,20,21
2023/9/21,1,4,16,25,37
2023/9/22,1,12,18,26,32
2023/9/23,20,26,32,35,39
2023/9/25,4,6,10,25,38
2023/9/26,1,3,5,28,39
2023/9/27,14,15,19,24,34
2023/9/28,4,11,14,17,19
2023/9/29,10,12,27,30,39
2023/9/30,3,14,19,20,21
2023/10/2,1,2,8,13,37
2023/10/3,1,2,12,13,30
2023/10/4,9,19,21,33,38
2023/10/5,9,12,18,26,37
2023/10/6,3,4,19,26,29
2023/10/7,3,18,26,34,35
2023/10/9,8,13,16,23,29
2023/10/10,3,5,8,18,34
2023/10/11,29,31,32,35,39
2023/10/12,24,27,33,38,39
2023/10/13,2,4,5,18,22
2023/10/14,1,4,8,16,26
2023/10/16,3,9,10,18,31
2023/10/17,6,10,13,14,38
2023/10/18,2,3,11,27,28
2023/10/19,6,7,9,11,26
2023/10/20,8,10,22,23,36
2023/10/21,4,16,22,30,34
2023/10/23,1,4,15,29,35
2023/10/24,3,28,33,36,39
2023/10/25,5,13,19,33,38
2023/10/26,10,15,16,26,37
2023/10/27,1,3,5,9,25
2023/10/28,1,5,10,31,36
2023/10/30,15,22,27,30,38
2023/10/31,3,9,29,36,39
2023/11/1,11,23,26,33,35
2023/11/2,3,6,7,33,37
2023/11/3,4,16,17,18,19
2023/11/4,5,12,24,27,37
2023/11/6,4,5,26,37,39
2023/11/7,3,4,17,25,35
2023/11/8,3,19,23,27,31
2023/11/9,2,12,30,35,36
2023/11/10,6,19,25,37,39
2023/11/11,17,31,33,34,35
2023/11/13,13,17,36,37,38
2023/11/14,1,14,19,27,37
2023/11/15,1,21,24,27,38
2023/11/16,1,2,6,13,18
2023/11/17,12,20,21,25,30
2023/11/18,2,17,22,30,36
2023/11/20,8,16,19,21,37
2023/11/21,24,26,28,37,39
2023/11/22,2,25,28,32,34
2023/11/23,3,8,13,17,37
2023/11/24,9,15,27,37,38
2023/11/25,4,11,16,20,22
2023/11/27,2,5,22,32,35
2023/11/28,15,17,28,35,38
2023/11/29,9,11,14,30,35
2023/11/30,4,12,20,22,34
2023/12/1,4,9,15,18,29
2023/12/2,22,23,31,33,36
2023/12/4,11,12,16,22,29
2023/12/5,1,7,11,14,29
2023/12/6,4,20,23,32,38
2023/12/7,3,6,7,11,22
2023/12/8,3,5,11,16,23
2023/12/9,7,8,19,20,31
2023/12/11,2,5,13,25,33
2023/12/12,5,10,22,32,38
2023/12/13,5,6,7,20,22
2023/12/14,6,8,13,35,36
2023/12/15,6,7,14,30,35
2023/12/16,8,14,16,32,38
2023/12/18,10,11,14,26,32
2023/12/19,2,16,17,26,33
2023/12/20,19,21,26,31,37
2023/12/21,3,4,5,9,10
2023/12/22,6,11,24,32,37
2023/12/23,13,17,21,25,28
2023/12/25,2,19,29,30,39
2023/12/26,11,18,23,27,37
2023/12/27,10,21,33,35,38
2023/12/28,18,20,28,30,37
2023/12/29,9,14,22,27,39
2023/12/30,4,11,17,20,32
2024/1/1,3,9,27,30,33
2024/1/2,21,22,25,30,37
2024/1/3,1,5,21,32,37
2024/1/4,11,27,28,29,37
2024/1/5,10,11,14,21,33
2024/1/6,1,16,33,37,39
2024/1/8,7,22,35,38,39
2024/1/9,9,17,19,23,27
2024/1/10,3,6,15,19,24
2024/1/11,15,23,34,36,37
2024/1/12,1,3,12,23,31
2024/1/13,14,20,27,33,38
2024/1/15,1,3,10,11,35
2024/1/16,2,5,9,27,29
2024/1/17,10,17,32,38,39
2024/1/18,10,27,31,32,33
2024/1/19,2,3,13,17,35
2024/1/20,15,20,28,36,37
2024/1/22,3,15,17,25,36
2024/1/23,8,16,18,19,35
2024/1/24,4,12,29,33,36
2024/1/25,1,14,32,34,36
2024/1/26,6,9,12,22,31
2024/1/27,1,8,9,30,35
2024/1/29,1,3,18,22,28
2024/1/30,3,11,21,23,36
2024/1/31,6,10,21,32,38
2024/2/1,10,17,19,29,37
2024/2/2,10,22,26,32,33
2024/2/3,14,20,21,23,34
2024/2/5,12,15,16,23,28
2024/2/6,6,13,16,32,39
2024/2/7,6,11,15,28,31
2024/2/8,20,25,31,35,38
2024/2/9,6,20,22,36,37
2024/2/10,3,18,19,21,22
2024/2/12,6,8,22,29,38
2024/2/13,23,24,28,30,31
2024/2/14,4,16,27,30,37
2024/2/15,2,4,15,17,30
2024/2/16,7,11,16,34,36
2024/2/17,12,18,31,38,39
2024/2/19,5,9,17,24,25
2024/2/20,21,26,29,30,34
2024/2/21,1,3,4,35,37
2024/2/22,3,5,12,15,33
2024/2/23,1,3,15,18,35
2024/2/24,2,7,10,15,33
2024/2/26,23,25,29,31,32
2024/2/27,11,27,30,31,38
2024/2/28,7,14,28,29,38
2024/2/29,7,15,22,26,37
2024/3/1,5,12,13,21,36
2024/3/2,17,19,29,36,37
2024/3/4,1,3,5,19,38
2024/3/5,26,34,36,37,39
2024/3/6,9,19,23,36,38
2024/3/7,2,6,20,23,36
2024/3/8,8,11,15,20,36
2024/3/9,5,10,27,37,38
2024/3/11,2,8,16,18,36
2024/3/12,12,21,23,38,39
2024/3/13,8,12,22,35,36
2024/3/14,18,19,22,26,28
2024/3/15,7,8,9,14,34
2024/3/16,2,6,16,27,39
2024/3/18,11,16,18,19,25
2024/3/19,10,16,26,38,39
2024/3/20,5,24,29,34,35
2024/3/21,1,2,4,13,27
2024/3/22,7,11,12,24,38
2024/3/23,7,17,27,28,33
2024/3/25,4,11,20,34,36
2024/3/26,5,7,30,35,38
2024/3/27,10,21,23,27,30
2024/3/28,1,10,16,26,29
2024/3/29,11,12,18,23,24
2024/3/30,2,12,15,24,35
2024/4/1,5,9,14,20,33
2024/4/2,4,10,12,23,26
2024/4/3,1,3,6,21,27
2024/4/4,8,14,22,27,35
2024/4/5,1,13,31,34,35
2024/4/6,4,7,15,22,30
2024/4/8,3,9,21,27,36
2024/4/9,12,21,24,25,39
2024/4/10,2,3,21,26,30
